"id","code","name","parent_id","enabled","dest"
1220,"Q87","园林动植物及其器材",1151,1,"园林植物及其栽培设施，观赏动物及其饲养设施，树木、草皮、花卉种植机械、工具、观赏游乐设施，大型游艺设备等。"
1221,"Q90","建材机械与设备综合",1152,1,"术语、分类、命名、设计计算规范、通用试验方法等。"
1222,"Q91","制砖与制瓦设备",1152,1,
1223,"Q92","水泥与水泥制品设备",1152,1,"水泥生产设备，水泥制品成型、养护等设备。"
1224,"Q93","玻璃、玻璃纤维用设备",1152,1,"熔炉、玻璃、玻璃纤维制造机械，玻璃压花、夹丝、磨光、钢化设备等。"
1225,"Q94","陶瓷用设备",1152,1,"泥浆制备、浇注、成型、磨光、施釉、窑炉等设备。"
1226,"Q95","耐火材料用设备",1152,1,"窑炉、粉碎、筛分、成型机具及人造金刚石工具、切机、砂锯等。"
1227,"Q96","炭素制品用设备",1152,1,
1228,"Q99","其他建材设备",1152,1,"余热利用设备等。"
1229,"R00/09","公路、水路运输综合",16,1,
1230,"R10/19","公路运输",16,1,
1231,"R20/29","水路运输",16,1,
1232,"R30/39","船舶维护与修理",16,1,"船舶维护与修理用工艺、工装分别入下列各有关类目。"
1233,"R40/49","港口装卸",16,1,
1234,"R50/59","救助、打捞与潜水",16,1,
1235,"R60/69","航道与航标",16,1,
1236,"R80/89","交通管理",16,1,
1237,"R00","标准化、质量管理",1229,1,"标准化工作法规、导则，质量监督法规、导则，产品质量认证制度等。"
1238,"R01","技术管理",1229,1,"技术文件管理、能源管理、设备与工具管理等。"
1239,"R02","经济管理",1229,1,"计划、供销、财务、劳资管理等。"
1240,"R04","基础标准与通用方法",1229,1,"术语、符号，环境条件，经济论证方法，试验、测定、检验、标定方法、环境保护管理、环保设备配备等。公路路徽、船徽及制服入此。通用的环境条件及其试验方法入A21。"
1241,"R06","运输材料消耗与节能",1229,1,"材料（如：燃料油、润滑油、轮胎索具）消耗定额、测试方法、节能技术及管理等。"
1242,"R07","电子计算机应用",1229,1,"公路、水路运输的文件格式管理，代码、编码、符号等。"
1243,"R08","标志、包装、运输、贮存",1229,1,
1244,"R09","卫生、安全、劳动保护",1229,1,"公路、水路运输的安全要求，港口、航道、航标、救助与打捞作业安全，防护技术、安全设备配备定额及仓库、堆场、油库防尘与防爆等。舱内卫生与食品卫生制度。货物运输、贮存的防止污染规定等。港口、航道污染物、有害物的分析方法入Z29。"
1245,"R10","公路运输综合",1230,1,"术语、符号、信号、标志及标线、环境卫生要求、驾驶培训与等级的考核、交通监理规则、公路运输、调度管理等。"
1246,"R11","客运",1230,1,"客运管理、服务质量、作业方法，客运设施及票证格式等。"
1247,"R12","货运",1230,1,"货运质量及管理、作业方法，货运设施及票证格式等。"
1248,"R13","公路集装箱运输及成组运输",1230,1,"集装箱、集装袋及成组单元化货物运输技术要求等。集装箱、集装袋、托盘及其维护修理入A85。"
1249,"R14","货物装卸",1230,1,"装卸设备操作、管理及维修保养规则，装卸质量等。"
1250,"R15","仓库、堆场作业及管理",1230,1,"仓库、堆场管理规则，货物出、入库（场）作业规程等。"
1251,"R16","公路车辆使用、维护与维修",1230,1,"汽车使用、保养规程，修理技术及质量要求等。"
1252,"R17","公路车辆维修设备",1230,1,"汽车保养、修理、检测用设备、机具等。"
1253,"R18","公路防护与养护",1230,1,"防护墙、护坡、护栏及公路养护技术规范等。"
1254,"R19","公路养路机械及其使用与维修",1230,1,"养路机、养路车、沥青洒布机、灰土拌合机、手扶压路机、热拌机等。"
1255,"R20","水路运输",1231,1,"术语、代号、船舶建造要求、船舶使用年限与报废标准、设备配备、水运调度管理、运输指标体系、外轮代理业务管理等。"
1256,"R21","船舶驾驶与轮机管理",1231,1,"设备管理、技术操作规程、使用巡检作业要求等。"
1257,"R22","船舶航行安全与传播安全标准",1231,1,"救生艇和水上漂浮配备标准、驾驶安全情报用仪器仪表的技术要求，船舶安全标准等。"
1258,"R24","客运",1231,1,"船室设备配备、客运管理、服务质量、作业方法、货运设施及票证格式等。"
1259,"R25","货运",1231,1,"海洋及内河船舶货运规则，散货、件杂货、危险货配载及运输作业要求，绑扎加固与设备，顶推、拖带和分节驶运输作业规程等。"
1260,"R26","水路集装箱运输及成组运输",1231,1,"集装箱、集装袋、托盘、网络、成组运输的技术要求，系栓加固和检验方法，作业管理等。集装箱、集装袋、托盘及其维护修理入A85。"
1261,"R27","气垫船运输",1231,1,
1262,"R28","船舶通信、导航设备的管理、使用及维修",1231,1,"管理、使用及维修规程，工作标准等。"
1263,"R29","海岸电台通信设备的管理、使用及维修",1231,1,"海岸电台通信设备的管理、使用与维修规程，工作标准等。公路、通信设备的管理、使用与维修规程等入此。"
1264,"R30","船舶维护与修理综合",1232,1,"船舶修理类别、间隔期、范围及工作程序等。"
1265,"R31","船体与舾装维护修理",1232,1,"维护修理技术要求等。"
1266,"R32","船用主辅机及管路附件维护修理",1232,1,"船用内燃机、蒸汽机、燃汽轮机及其零部件，机舱设备、舱室辅机、轴系和舵系设备、锅炉及其附件、阀件、管件等的维护修理技术要求。"
1267,"R33","船舶专用装备维护修理",1232,1,"挖泥专用设备等的维护修理技术要求。"
1268,"R34","船用电气、观通、导航设备维护修理",1232,1,"船用电控装置、照明、日用电器、导航设备、通信设备、观察设备等的修理技术要求。"
1269,"R40","港口装卸综合",1233,1,"术语、符号、标志、港口装卸机械参数系列等。"
1270,"R41","港口作业调度",1233,1,"船舶装卸、车辆、装卸机械作业调度规程等。"
1271,"R42","港口通信与导航",1233,1,"港口雷达系统的配备、技术要求、设备管理、操作和测试方法、以及维护修理，港船、港内及国际通信作业规程，港口导航台（站）作业规程等。"
1272,"R43","港口装卸作业",1233,1,"散货、件杂货、木材、危险货物、冶金产品、集装箱和成组货物装卸工艺及作业方法等。"
1273,"R44","港口仓库、堆场作业与管理",1233,1,"仓库与堆场货物出入、堆码、保管作业规程，工属具防护设备配备，理货技术要求及作业管理等。"
1274,"R45","港口专用设施",1233,1,"港口客运站、供电站、照明设备、计量设备配备标准，港口供油、供水设备配备及作业标准，港口防污设备及其管理、使用、维修标准等。"
1275,"R46","港口装卸机械及属具",1233,1,"港口装卸专用起重、输送机械，库场、船舱作业机械，以及抓斗、吊具等工属具的制造、操作与维修。通用装卸机械入J83。"
1276,"R50","救助、打捞与潜水综合",1234,1,"术语、作业标志、救助目标测定等。"
1277,"R51","救助与打捞",1234,1,"沉船勘测、乳筒、浮吊、封舱、爆破解体、打捞技术要求，搁浅与沉船拖航，地龙设计与施工，海上救生技术要求等。"
1278,"R52","水下环境条件与试验方法",1234,1,"水下设备环境条件及导则，水压、水温、湿度、热辐射、振动等测量方法，水下测厚、探伤、摄影、录像、焊接、爆破环境条件等。"
1279,"R53","潜水与潜水生理条件",1234,1,"潜水员生理条件，呼吸气体成分，潜水深度等级，潜水上浮水深分级，空气潜水、混合气体潜水、饱和潜水的要求等。"
1280,"R54","水下服务",1234,1,"水下焊接、切割、爆破、探伤、摄影等技术条件及操作规程。"
1281,"R55","潜水装备",1234,1,"潜水装备分类、品种、规格与技术条件，辅助设备技术条件与配备，以及设备的维修等。"
1282,"R56","救捞装置",1234,1,"救捞装备（救捞浮筒、胶管接头、攻泥器、空气分配箱、水下焊条等）分类、品种、规格、技术条件及其维修等。"
1283,"R60","航道与航标综合",1235,1,"术语，符号，内河通航和海轮通航标准，航标分类和命名、等级、型号、设计计算方法等。"
1284,"R61","航道管理与养护",1235,1,"航行布告规定，航道整治规划线确定原则，航道水域管理规则，航道尺度确定标准等。"
1285,"R62","航标产品",1235,1,"品种、规格、技术条件，航标用灯器、电源装置、远控设备、雾号装置等。"
1286,"R63","航标设置与操作",1235,1,"海区和内河航标的设置标准，技术要求，操作规程等。"
1287,"R64","航标管理与维修",1235,1,"航标、灯塔、航标船艇、指向标站的作业、管理及设备维修等。"
1288,"R80","交通管理综合",1236,1,"术语、符号、分类、等级、方法、标线、驾驶员管理等。"
1289,"R81","交通事故管理",1236,1,"事故的分类、勘察、处理、统计、分析、验证等。"
1290,"R82","车辆管理",1236,1,"车辆的安全监督、检验、登记（包括非机动车）等。"
1291,"R84","交通秩序管理",1236,1,"交通组织、违章、道路秩序、静态交通及评价等。"
1292,"R85","交通信息管理",1236,1,"信息的收集、处理、传递、使用、保存等。"
1293,"R86","交通安全检测器材",1236,1,"品种规格、技术条件、检验方法等。"
1294,"R87","交通控制系统",1236,1,"系统的设计、设置、使用、评价、管理等"
1295,"S00/09","铁路综合",17,1,
1296,"S10/29","铁路建筑设备",17,1,
1297,"S30/39","机车车辆通用标准",17,1,"机车车辆通用的基础与方法标准，车钩与缓冲装置，制动系统，走行部分，牵引电气设备，机车车辆通用零部件，以及机车车辆制造、检修工艺与设备等。"
1298,"S40/49","机车",17,1,
1299,"S50/59","铁路车辆",17,1,
1300,"S60/69","铁路信号",17,1,
1301,"S70/79","铁路通信",17,1,
1302,"S80/84","牵引供电",17,1,
1303,"S90/99","铁路运输",17,1,
1304,"S00","标准化、质量管理",1295,1,"标准化工作法规、导则，质量监督法规、导则，产品质量认证制度等。"
1305,"S01","技术管理",1295,1,"技术文件管理，能源管理，设备、工具管理等。"
1306,"S02","经济管理",1295,1,"计划、供销、财务、劳资管理等。"
1307,"S04","基础标准与通用方法",1295,1,"术语，符号，轨距，限界，电气化铁路电压、电流制，结构物安全度，轮轨关系，铁路内跨专业的设计、计算方法，试验方法，试验规则等。"
1308,"S05","材料",1295,1,"铁路专用材料（如道碴），以及通用材料的选用等。"
1309,"S06","路徽与制服",1295,1,
1310,"S07","电子计算机应用",1295,1,
1311,"S09","安全、卫生、劳动保护",1295,1,"生产安全、劳动卫生、劳动保护及其用品等。通用的安全、卫生、劳动保护入C类。"
1312,"S10","铁路建筑设备综合",1296,1,"术语、符号、图例、线路等级、道岔号数系列、桥梁跨度系列等。"
1313,"S11","线路构件",1296,1,"异型轨、胶接绝缘轨、焊接长钢轨、异型鱼尾板、扣件、轨枕、线路标志等。普通钢轨、鱼尾板、垫板入H52。"
1314,"S12","道岔与钢轨伸缩器",1296,1,"单开、对称、三开、交分道岔，交叉渡线，钢轨伸缩器等。"
1315,"S13","桥涵与隧道构件",1296,1,"钢梁、混凝土梁、管桩、墩台、涵管、隧道砌块等。"
1316,"S14","站、段设备",1296,1,"站场建筑、设备，线路布置，机务段、车辆段设备等。"
1317,"S16","铁路建筑产品制造用设备",1296,1,"制造工艺随产品入各有关类。"
1318,"S17","铁路建筑产品保养与维修",1296,1,
1319,"S19","铁路施工机械",1296,1,"架桥机、铺轨机等铁路专用施工机械。通用的施工机械入P97。"
1320,"S20","铁路施工机械制造工艺与设备",1296,1,
1321,"S21","铁路施工机械使用与维修",1296,1,
1322,"S22","铁路养路机械",1296,1,"捣固机、清筛机、夯坡机等。"
1323,"S23","铁路养路机械制造工艺与设备",1296,1,
1324,"S24","铁路养路机械使用与维修",1296,1,
1325,"S30","机车车辆通用标准综合",1297,1,"术语、符号、分类、命名、标记、设计计算方法、功率确定、动力性能测试等。"
1326,"S31","车钩与缓冲装置",1297,1,"机车用车钩、车辆用车钩、各种缓冲装置等。"
1327,"S32","制动系统",1297,1,"空气制动系统、电空制动系统等。基础制动装置入S33。"
1328,"S33","走动部分",1297,1,"转向架、轴箱、弹簧悬挂系统、减震装置、旁承、轮对、基础制动装置等。"
